timestamp,well_id,oil_rate_bbl_d,gas_rate_mmscf_d,tubing_pressure_psi,temperature_c,vibration_mm_s,water_cut_pct,choke_size_64ths,status
2026-09-10 02:00:00,Well-07B,757.5,0.642,1676.3,76.3,2.448,23.75,24,Online
2026-09-10 03:00:00,Well-07B,762.9,0.631,1680.2,75.4,2.495,23.84,40,Online
2026-09-10 04:00:00,Well-07B,764.2,0.759,1681.4,77.0,2.574,23.78,28,Online
2026-09-10 05:00:00,Well-07B,762.1,0.677,1683.0,76.0,2.469,23.8,40,Online
2026-09-10 06:00:00,Well-07B,763.8,0.689,1681.7,76.6,2.623,23.79,40,Online
2026-09-10 07:00:00,Well-07B,767.0,0.883,1684.3,76.3,2.637,23.96,32,Online
2026-09-10 08:00:00,Well-07B,767.2,0.641,1687.4,76.1,2.665,23.94,36,Online
2026-09-10 09:00:00,Well-07B,762.8,0.828,1681.0,76.5,2.445,23.77,40,Online
2026-09-10 10:00:00,Well-07B,762.0,0.692,1682.4,76.2,2.528,23.55,32,Online
2026-09-10 11:00:00,Well-07B,764.5,0.844,1687.8,75.0,2.485,23.72,36,Online
2026-09-10 12:00:00,Well-07B,765.7,0.834,1686.3,76.9,2.515,23.63,36,Online
2026-09-10 13:00:00,Well-07B,765.2,0.614,1683.9,76.7,2.612,23.71,40,Online
2026-09-10 14:00:00,Well-07B,768.5,0.771,1682.1,74.2,2.719,23.72,32,Online
2026-09-10 15:00:00,Well-07B,770.2,0.659,1676.0,75.4,2.413,23.67,32,Online
2026-09-10 16:00:00,Well-07B,772.2,0.885,1676.4,76.9,2.476,23.64,24,Online
2026-09-10 17:00:00,Well-07B,771.1,0.886,1676.5,74.4,2.442,23.83,40,Restricted
2026-09-10 18:00:00,Well-07B,769.8,0.745,1677.2,76.8,2.768,23.65,36,Online
2026-09-10 19:00:00,Well-07B,765.5,0.748,1678.7,75.9,2.481,23.61,24,Online
2026-09-10 20:00:00,Well-07B,764.8,0.705,1675.5,77.1,2.48,23.71,24,Online
2026-09-10 21:00:00,Well-07B,767.1,0.834,1676.5,76.0,2.512,23.56,28,Online
2026-09-10 22:00:00,Well-07B,766.5,0.723,1678.1,75.4,2.409,23.72,40,Online
2026-09-10 23:00:00,Well-07B,767.6,0.696,1676.1,76.3,2.448,23.83,36,Online
2026-09-11 00:00:00,Well-07B,770.3,0.749,1677.7,76.0,2.617,23.86,40,Online
2026-09-11 01:00:00,Well-07B,771.1,0.645,1677.9,75.3,2.433,23.8,40,Online
2026-09-11 02:00:00,Well-07B,772.3,0.848,1675.3,77.9,2.541,23.63,28,Online
2026-09-11 03:00:00,Well-07B,768.8,0.619,1676.4,75.2,2.976,23.71,24,Online
2026-09-11 04:00:00,Well-07B,767.9,0.812,1675.1,74.1,2.707,24.04,24,Online
2026-09-11 05:00:00,Well-07B,772.2,0.674,1677.8,77.3,2.42,24.06,24,Online
2026-09-11 06:00:00,Well-07B,772.4,0.69,1676.8,75.5,2.64,23.84,40,Online
2026-09-11 07:00:00,Well-07B,777.1,0.819,1671.5,75.7,2.934,23.9,36,Online
2026-09-11 08:00:00,Well-07B,775.2,0.928,1672.5,75.7,2.591,24.0,24,Online
2026-09-11 09:00:00,Well-07B,775.7,0.862,1673.3,75.5,2.495,23.89,36,Online
2026-09-11 10:00:00,Well-07B,774.7,0.69,1668.9,75.3,2.593,23.81,28,Online
2026-09-11 11:00:00,Well-07B,776.1,0.676,1671.8,75.2,2.492,23.72,40,Online
2026-09-11 12:00:00,Well-07B,778.3,0.892,1674.5,76.1,2.55,23.66,32,Online
2026-09-11 13:00:00,Well-07B,779.8,0.762,1670.9,75.7,2.668,23.64,36,Online
2026-09-11 14:00:00,Well-07B,782.3,0.669,1668.2,76.6,2.575,23.53,24,Online
2026-09-11 15:00:00,Well-07B,782.2,0.896,1667.6,76.4,2.589,23.39,28,Online
2026-09-11 16:00:00,Well-07B,781.7,0.881,1664.4,75.2,2.503,23.41,28,Online
2026-09-11 17:00:00,Well-07B,777.2,0.928,1666.9,76.1,2.645,23.39,40,Online
2026-09-11 18:00:00,Well-07B,778.8,0.906,1667.4,75.6,2.828,23.33,24,Online
2026-09-11 19:00:00,Well-07B,779.1,0.889,1662.9,75.2,2.649,23.34,36,Online
2026-09-11 20:00:00,Well-07B,778.9,0.64,1659.6,76.6,2.415,23.16,28,Online
2026-09-11 21:00:00,Well-07B,778.4,0.655,1664.2,75.9,2.428,23.19,28,Online
2026-09-11 22:00:00,Well-07B,778.2,0.8,1670.3,75.7,2.608,23.14,32,Online
2026-09-11 23:00:00,Well-07B,777.6,0.787,1672.3,75.3,2.799,23.17,36,Online
2026-09-12 00:00:00,Well-07B,776.2,0.763,1671.4,75.1,2.424,23.22,40,Online
2026-09-12 01:00:00,Well-07B,776.7,0.745,1669.6,77.7,2.521,23.35,24,Online
2026-09-12 02:00:00,Well-07B,777.9,0.756,1671.7,76.3,2.555,23.37,28,Online
2026-09-12 03:00:00,Well-07B,775.9,0.797,1671.9,75.1,2.531,23.49,36,Online
2026-09-12 04:00:00,Well-07B,774.8,0.621,1665.4,76.2,2.481,23.46,36,Online
2026-09-12 05:00:00,Well-07B,774.3,0.7,1669.4,76.9,2.603,23.42,32,Online
2026-09-12 06:00:00,Well-07B,774.2,0.78,1674.7,76.1,2.569,23.41,28,Online
2026-09-12 07:00:00,Well-07B,773.8,0.843,1677.5,77.2,2.628,23.51,40,Online
2026-09-12 08:00:00,Well-07B,775.4,0.674,1673.1,74.7,2.644,23.58,24,Online
2026-09-12 09:00:00,Well-07B,771.2,0.786,1670.5,74.3,2.418,23.6,40,Online
2026-09-12 10:00:00,Well-07B,767.5,0.833,1662.9,76.2,2.411,23.45,24,Online
2026-09-12 11:00:00,Well-07B,767.9,0.751,1669.2,76.2,2.591,23.52,28,Online
2026-09-12 12:00:00,Well-07B,766.3,0.621,1667.7,73.2,2.62,23.42,36,Online
2026-09-12 13:00:00,Well-07B,768.5,0.753,1677.0,75.5,2.57,23.31,40,Online
2026-09-12 14:00:00,Well-07B,771.4,0.709,1684.7,75.1,2.581,23.17,40,Online
2026-09-12 15:00:00,Well-07B,771.9,0.905,1681.0,74.8,2.568,23.16,24,Online
2026-09-12 16:00:00,Well-07B,769.1,0.654,1678.1,75.1,2.579,23.31,28,Online
2026-09-12 17:00:00,Well-07B,771.7,0.819,1679.8,76.5,2.573,23.19,40,Online
2026-09-12 18:00:00,Well-07B,772.2,0.634,1672.7,75.1,2.714,23.39,32,Online
2026-09-12 19:00:00,Well-07B,768.4,0.752,1670.9,75.2,2.421,23.5,32,Online
2026-09-12 20:00:00,Well-07B,764.8,0.781,1668.6,74.6,2.581,23.33,28,Online
2026-09-12 21:00:00,Well-07B,768.6,0.706,1676.0,77.1,2.591,23.28,36,Restricted
2026-09-12 22:00:00,Well-07B,771.9,0.758,1676.5,76.4,2.645,23.16,40,Online
2026-09-12 23:00:00,Well-07B,765.5,0.663,1675.3,73.9,2.444,23.24,28,Online
2026-09-13 00:00:00,Well-07B,762.1,0.702,1672.7,75.2,2.437,23.12,24,Online
2026-09-13 01:00:00,Well-07B,764.9,0.802,1676.2,76.4,2.555,22.92,32,Online
2026-09-13 02:00:00,Well-07B,764.8,0.704,1674.1,77.1,2.647,22.88,36,Online
2026-09-13 03:00:00,Well-07B,766.5,0.889,1673.8,76.7,2.408,23.03,40,Online
2026-09-13 04:00:00,Well-07B,766.2,0.806,1671.1,75.7,2.51,23.0,36,Online
2026-09-13 05:00:00,Well-07B,767.8,0.749,1665.0,74.4,2.542,23.05,24,Online
2026-09-13 06:00:00,Well-07B,767.8,0.626,1660.9,76.7,2.809,23.1,32,Online
2026-09-13 07:00:00,Well-07B,766.6,0.766,1658.8,75.7,2.6,22.92,28,Online
2026-09-13 08:00:00,Well-07B,769.2,0.851,1657.7,76.1,2.556,22.81,40,Online
2026-09-13 09:00:00,Well-07B,769.6,0.697,1656.7,75.8,2.453,22.81,32,Online
2026-09-13 10:00:00,Well-07B,771.2,0.866,1656.3,74.8,2.602,22.75,24,Online
2026-09-13 11:00:00,Well-07B,771.6,0.695,1654.2,76.3,2.491,22.95,40,Online
2026-09-13 12:00:00,Well-07B,770.3,0.87,1659.5,76.2,2.542,22.8,28,Online
2026-09-13 13:00:00,Well-07B,774.2,0.646,1663.2,75.6,2.651,22.69,40,Online
2026-09-13 14:00:00,Well-07B,775.1,0.889,1662.6,76.4,2.424,22.73,28,Online
2026-09-13 15:00:00,Well-07B,774.1,0.774,1663.5,74.8,2.469,22.65,28,Online
2026-09-13 16:00:00,Well-07B,777.3,0.714,1661.9,75.8,2.426,22.31,32,Online
2026-09-13 17:00:00,Well-07B,773.9,0.701,1650.5,76.0,2.425,22.54,28,Online
2026-09-13 18:00:00,Well-07B,779.4,0.758,1650.5,74.5,2.646,22.41,36,Online
2026-09-13 19:00:00,Well-07B,778.9,0.934,1651.6,76.0,2.465,22.48,40,Online
2026-09-13 20:00:00,Well-07B,775.7,0.689,1645.1,76.6,2.683,22.33,32,Online
2026-09-13 21:00:00,Well-07B,780.4,0.657,1647.0,75.7,2.598,22.22,36,Online
2026-09-13 22:00:00,Well-07B,779.2,0.806,1645.8,76.0,2.841,22.03,28,Online
2026-09-13 23:00:00,Well-07B,779.7,0.776,1647.0,76.5,2.458,21.94,24,Online
2026-09-14 00:00:00,Well-07B,781.5,0.789,1645.9,75.7,2.772,21.86,36,Online
2026-09-14 01:00:00,Well-07B,784.4,0.837,1650.8,75.7,2.5,21.85,32,Online
2026-09-14 02:00:00,Well-07B,785.0,0.712,1651.7,75.0,2.612,21.8,36,Online
2026-09-14 03:00:00,Well-07B,783.4,0.912,1655.6,76.0,2.648,21.63,32,Online
2026-09-14 04:00:00,Well-07B,783.9,0.764,1659.8,75.7,2.664,21.57,36,Online
2026-09-14 05:00:00,Well-07B,782.7,0.667,1655.3,76.4,2.616,21.74,32,Online
2026-09-14 06:00:00,Well-07B,783.3,0.859,1652.2,76.5,2.618,21.9,32,Online
2026-09-14 07:00:00,Well-07B,787.3,0.832,1653.9,76.7,2.42,21.95,40,Online
2026-09-14 08:00:00,Well-07B,789.2,0.731,1652.4,75.6,2.684,22.03,28,Online
2026-09-14 09:00:00,Well-07B,789.6,0.828,1651.3,74.1,2.54,22.28,36,Online
2026-09-14 10:00:00,Well-07B,791.4,0.703,1656.4,76.6,2.492,22.35,36,Online
2026-09-14 11:00:00,Well-07B,793.4,0.776,1655.1,76.4,2.575,22.43,32,Online
2026-09-14 12:00:00,Well-07B,790.6,0.917,1651.1,75.5,3.01,22.24,32,Online
2026-08-31 13:00:00,Well-19C,1050.8,1.029,1951.3,80.7,1.967,14.54,40,Online
2026-08-31 14:00:00,Well-19C,1049.5,1.023,1957.7,79.3,2.088,14.44,28,Online
2026-08-31 15:00:00,Well-19C,1050.8,1.17,1952.6,80.6,1.889,14.52,32,Online
2026-08-31 16:00:00,Well-19C,1048.3,0.878,1951.8,82.0,2.104,14.46,28,Online
2026-08-31 17:00:00,Well-19C,1049.6,1.058,1952.5,81.3,2.229,14.32,24,Online
2026-08-31 18:00:00,Well-19C,1047.5,1.188,1952.7,81.3,1.894,14.33,40,Online
2026-08-31 19:00:00,Well-19C,1052.5,1.192,1955.2,82.1,2.065,14.1,32,Online
2026-08-31 20:00:00,Well-19C,1052.6,1.245,1954.4,80.1,2.003,14.28,32,Online
2026-08-31 21:00:00,Well-19C,1054.2,1.138,1962.8,80.1,1.911,14.37,32,Online
2026-08-31 22:00:00,Well-19C,1052.2,0.929,1962.8,79.1,2.133,14.41,32,Online
2026-08-31 23:00:00,Well-19C,1054.1,0.852,1951.2,81.7,1.934,14.22,40,Online
2026-09-01 00:00:00,Well-19C,1054.1,1.045,1951.5,81.5,1.928,14.13,24,Online
2026-09-01 01:00:00,Well-19C,1050.5,1.056,1956.4,81.6,2.1,14.14,28,Online
2026-09-01 02:00:00,Well-19C,1049.8,0.941,1952.6,80.0,1.864,14.11,24,Online
2026-09-01 03:00:00,Well-19C,1054.6,0.896,1948.6,79.6,1.874,13.9,36,Online
2026-09-01 04:00:00,Well-19C,1056.7,1.093,1945.2,79.9,1.885,13.75,36,Online
2026-09-01 05:00:00,Well-19C,1055.7,1.167,1940.8,80.2,2.201,13.71,36,Online
2026-09-01 06:00:00,Well-19C,1050.9,1.258,1938.7,82.3,1.918,13.56,28,Online
2026-09-01 07:00:00,Well-19C,1048.8,1.157,1942.3,81.9,1.953,13.72,40,Online
2026-09-01 08:00:00,Well-19C,1045.2,1.168,1948.3,80.6,1.986,13.78,36,Online
2026-09-01 09:00:00,Well-19C,1040.5,1.089,1938.5,81.3,1.927,13.69,28,Online
2026-09-01 10:00:00,Well-19C,1042.4,1.245,1936.9,80.4,1.927,13.83,32,Restricted
2026-09-01 11:00:00,Well-19C,1042.5,1.101,1938.0,81.3,1.877,13.94,32,Online
2026-09-01 12:00:00,Well-19C,1047.0,1.198,1938.8,80.0,1.871,13.98,36,Online
2026-09-01 13:00:00,Well-19C,1044.4,1.231,1946.3,81.6,2.281,13.97,28,Online
2026-09-01 14:00:00,Well-19C,1044.3,1.224,1938.1,80.3,1.951,13.94,40,Online
2026-09-01 15:00:00,Well-19C,1040.8,0.991,1927.7,81.7,2.051,13.87,28,Online
2026-09-01 16:00:00,Well-19C,1039.3,0.864,1935.9,80.6,1.851,13.71,36,Online
2026-09-01 17:00:00,Well-19C,1038.6,0.902,1938.8,80.3,1.867,13.89,36,Online
2026-09-01 18:00:00,Well-19C,1037.6,0.855,1936.4,82.4,1.893,13.83,32,Online
2026-09-01 19:00:00,Well-19C,1037.7,0.874,1937.0,81.2,1.951,13.83,28,Online
2026-09-01 20:00:00,Well-19C,1040.1,0.909,1937.9,80.7,1.874,13.73,24,Online
2026-09-01 21:00:00,Well-19C,1042.2,0.976,1935.4,81.6,1.879,13.69,40,Online
2026-09-01 22:00:00,Well-19C,1040.2,1.058,1935.9,79.9,2.049,14.04,40,Online
2026-09-01 23:00:00,Well-19C,1040.1,1.128,1937.2,81.9,1.87,13.95,32,Online
2026-09-02 00:00:00,Well-19C,1042.0,0.922,1945.2,80.9,1.873,14.12,24,Online
2026-09-02 01:00:00,Well-19C,1044.5,1.117,1949.0,81.5,1.964,14.12,36,Online
2026-09-02 02:00:00,Well-19C,1042.8,1.128,1955.8,79.7,2.041,14.2,40,Online
2026-09-02 03:00:00,Well-19C,1044.5,1.069,1950.4,80.7,2.066,14.35,24,Online
2026-09-02 04:00:00,Well-19C,1045.3,1.214,1948.9,81.0,2.126,14.38,24,Online
2026-09-02 05:00:00,Well-19C,1042.6,0.88,1949.8,81.9,2.223,14.34,32,Online
2026-09-02 06:00:00,Well-19C,1044.5,0.91,1942.0,81.6,2.005,14.32,24,Online
2026-09-02 07:00:00,Well-19C,1044.8,1.015,1946.6,80.7,1.898,14.3,36,Online
2026-09-02 08:00:00,Well-19C,1040.4,0.885,1949.1,81.3,1.854,14.52,36,Online
2026-09-02 09:00:00,Well-19C,1039.6,1.067,1947.5,82.1,1.936,14.35,36,Online
2026-09-02 10:00:00,Well-19C,1039.7,0.997,1946.7,80.8,1.896,14.13,24,Online
2026-09-02 11:00:00,Well-19C,1038.1,0.949,1951.7,80.7,2.064,13.93,36,Online
2026-09-02 12:00:00,Well-19C,1041.1,0.904,1948.4,79.4,2.035,13.82,32,Online
2026-09-02 13:00:00,Well-19C,1044.2,0.975,1953.5,80.8,1.889,13.91,32,Online
2026-09-02 14:00:00,Well-19C,1043.2,1.088,1952.4,79.5,1.897,14.0,28,Online
2026-09-02 15:00:00,Well-19C,1041.9,1.073,1955.3,80.9,2.047,13.92,28,Online
2026-09-02 16:00:00,Well-19C,1041.5,0.901,1955.6,81.8,1.965,13.92,40,Online
2026-09-02 17:00:00,Well-19C,1040.9,0.885,1964.4,79.2,2.042,13.79,32,Online
2026-09-02 18:00:00,Well-19C,1039.4,0.843,1960.8,82.0,2.002,13.66,24,Online
2026-09-02 19:00:00,Well-19C,1030.1,0.829,1958.4,80.7,1.869,13.73,36,Online
2026-09-02 20:00:00,Well-19C,1034.4,1.192,1952.3,81.0,2.402,13.86,24,Online
2026-09-02 21:00:00,Well-19C,1034.3,0.846,1947.8,80.6,1.888,13.8,40,Online
2026-09-02 22:00:00,Well-19C,1033.8,1.129,1950.6,79.5,2.415,14.0,36,Online
2026-09-02 23:00:00,Well-19C,1034.6,1.189,1956.9,80.3,1.991,14.11,36,Online
2026-09-03 00:00:00,Well-19C,1034.3,0.868,1960.1,82.8,2.0,14.31,32,Online
2026-09-03 01:00:00,Well-19C,1033.2,1.007,1960.0,80.1,2.098,14.27,36,Online
2026-09-03 02:00:00,Well-19C,1030.6,1.221,1956.3,79.6,2.033,14.45,28,Online
2026-09-03 03:00:00,Well-19C,1026.0,1.163,1959.8,81.1,1.885,14.71,40,Online
2026-09-03 04:00:00,Well-19C,1022.5,1.018,1955.9,80.9,2.068,14.66,28,Online
2026-09-03 05:00:00,Well-19C,1019.7,1.127,1950.4,80.7,1.973,14.65,36,Online
2026-09-03 06:00:00,Well-19C,1021.2,1.157,1949.1,81.0,1.99,14.53,36,Online
2026-09-03 07:00:00,Well-19C,1023.0,0.961,1940.9,81.5,1.974,14.39,32,Online
2026-09-03 08:00:00,Well-19C,1020.7,1.181,1935.3,80.5,1.852,14.26,40,Online
2026-09-03 09:00:00,Well-19C,1014.0,1.002,1942.7,81.2,1.865,14.16,32,Online
2026-09-03 10:00:00,Well-19C,1014.0,1.025,1936.4,81.9,2.195,14.19,28,Online
2026-09-03 11:00:00,Well-19C,1012.9,1.215,1931.5,80.2,1.983,14.1,36,Online
2026-09-03 12:00:00,Well-19C,1011.7,1.151,1931.7,79.0,2.288,14.13,36,Online
2026-09-03 13:00:00,Well-19C,1014.0,0.958,1932.1,81.6,2.026,14.16,40,Online
2026-09-03 14:00:00,Well-19C,1014.3,0.816,1931.1,83.1,2.004,14.11,32,Online
2026-09-03 15:00:00,Well-19C,1011.8,1.063,1923.0,81.0,2.111,14.1,40,Online
2026-09-03 16:00:00,Well-19C,1008.7,1.091,1926.3,81.2,2.057,14.04,24,Online
2026-09-03 17:00:00,Well-19C,1008.0,1.069,1924.4,80.7,1.921,14.0,32,Online
2026-09-03 18:00:00,Well-19C,1005.7,1.194,1929.2,82.3,1.875,13.9,32,Online
2026-09-03 19:00:00,Well-19C,1005.4,1.151,1926.6,80.9,2.061,13.91,24,Online
2026-09-03 20:00:00,Well-19C,1007.9,0.987,1930.4,80.8,2.058,13.84,40,Online
2026-09-03 21:00:00,Well-19C,1004.4,0.829,1935.5,81.8,1.903,13.7,24,Online
2026-09-03 22:00:00,Well-19C,1004.6,0.995,1933.6,80.6,2.104,13.77,32,Online
2026-09-03 23:00:00,Well-19C,1006.8,1.083,1937.0,79.9,2.013,13.85,24,Online
2026-09-04 00:00:00,Well-19C,1006.5,1.05,1931.6,81.7,2.171,13.98,40,Online
2026-09-04 01:00:00,Well-19C,1008.3,1.024,1932.5,80.5,1.903,13.86,24,Online
2026-09-04 02:00:00,Well-19C,1007.5,0.995,1937.3,80.2,1.901,13.8,32,Online
2026-09-04 03:00:00,Well-19C,1007.9,0.925,1939.3,82.8,1.968,13.83,36,Online
2026-09-04 04:00:00,Well-19C,1008.9,0.919,1948.9,80.8,2.524,13.77,40,Online
2026-09-04 05:00:00,Well-19C,1007.4,1.008,1951.1,81.4,1.934,13.83,40,Online
2026-09-04 06:00:00,Well-19C,1012.4,0.875,1949.5,81.0,1.933,13.89,36,Online
2026-09-04 07:00:00,Well-19C,1013.7,0.949,1960.8,80.2,2.001,13.95,36,Online
2026-09-04 08:00:00,Well-19C,1016.9,0.945,1967.2,81.6,1.934,14.13,40,Online
2026-09-04 09:00:00,Well-19C,1019.5,1.055,1960.7,81.3,1.946,14.2,32,Online
2026-09-04 10:00:00,Well-19C,1020.3,0.843,1957.5,80.4,2.167,14.22,40,Online
2026-09-04 11:00:00,Well-19C,1023.7,1.159,1953.3,81.4,2.197,14.2,40,Online
2026-09-04 12:00:00,Well-19C,1024.1,1.05,1955.8,80.6,1.904,14.18,28,Online
2026-09-04 13:00:00,Well-19C,1022.2,1.092,1958.0,80.1,1.881,14.06,24,Online
2026-09-04 14:00:00,Well-19C,1022.2,1.105,1960.1,80.0,1.983,13.85,28,Online
2026-09-04 15:00:00,Well-19C,1019.6,0.935,1953.5,81.2,1.887,13.9,36,Online
2026-09-04 16:00:00,Well-19C,1014.3,1.002,1950.9,80.7,2.053,14.05,28,Online
2026-09-04 17:00:00,Well-19C,1012.1,1.197,1950.2,82.3,2.107,14.01,28,Online
2026-09-04 18:00:00,Well-19C,1012.3,1.12,1942.8,81.0,1.85,14.2,40,Online
2026-09-04 19:00:00,Well-19C,1014.9,1.205,1939.2,80.3,2.217,14.18,36,Online
2026-09-04 20:00:00,Well-19C,1012.7,1.112,1944.6,81.1,1.896,13.94,36,Online
2026-09-04 21:00:00,Well-19C,1015.1,0.883,1938.3,79.9,1.955,14.05,36,Online
2026-09-04 22:00:00,Well-19C,1012.0,0.836,1944.0,80.9,2.281,14.0,40,Online
2026-09-04 23:00:00,Well-19C,1009.7,1.041,1948.3,81.3,1.94,14.12,28,Online
2026-09-05 00:00:00,Well-19C,1013.2,0.956,1947.0,81.2,2.176,13.96,40,Online
2026-09-05 01:00:00,Well-19C,1013.3,0.922,1944.3,82.1,2.168,14.01,32,Online
2026-09-05 02:00:00,Well-19C,1012.8,1.137,1947.6,83.2,2.127,13.92,36,Online
2026-09-05 03:00:00,Well-19C,1013.3,0.959,1944.3,81.6,2.027,13.94,36,Online
2026-09-05 04:00:00,Well-19C,1010.3,0.936,1941.3,82.0,2.191,14.03,36,Online
2026-09-05 05:00:00,Well-19C,1009.4,1.151,1941.1,83.2,2.07,14.1,32,Online
2026-09-05 06:00:00,Well-19C,1009.3,1.149,1932.5,80.1,1.955,14.11,28,Online
2026-09-05 07:00:00,Well-19C,1012.3,0.954,1926.6,81.1,2.058,13.94,40,Online
2026-09-05 08:00:00,Well-19C,1008.1,1.142,1925.2,80.6,2.051,14.03,24,Online
2026-09-05 09:00:00,Well-19C,1012.4,1.155,1927.1,81.7,2.174,14.15,32,Online
2026-09-05 10:00:00,Well-19C,1012.1,0.981,1923.8,81.2,2.042,14.03,32,Online
2026-09-05 11:00:00,Well-19C,1009.2,0.834,1922.9,80.3,2.009,13.92,28,Online
2026-09-05 12:00:00,Well-19C,1006.0,0.805,1916.3,81.0,2.215,14.05,40,Online
2026-09-05 13:00:00,Well-19C,1006.6,1.016,1920.0,81.9,2.357,14.02,40,Online
2026-09-05 14:00:00,Well-19C,1003.1,0.941,1920.8,79.9,1.896,13.92,36,Online
2026-09-05 15:00:00,Well-19C,1001.7,1.201,1921.9,80.3,2.018,13.95,36,Online
2026-09-05 16:00:00,Well-19C,1001.0,1.11,1923.8,80.2,2.155,13.87,24,Online
2026-09-05 17:00:00,Well-19C,1003.8,1.109,1924.0,81.3,2.058,13.89,36,Online
2026-09-05 18:00:00,Well-19C,1006.3,1.19,1922.0,82.1,2.11,13.84,32,Online
2026-09-05 19:00:00,Well-19C,1004.6,1.16,1926.4,79.3,1.872,13.8,24,Online
2026-09-05 20:00:00,Well-19C,1004.0,0.931,1926.9,81.1,2.264,13.94,28,Online
2026-09-05 21:00:00,Well-19C,1000.0,0.866,1926.2,80.2,2.138,13.64,40,Online
2026-09-05 22:00:00,Well-19C,994.8,1.093,1926.1,81.9,1.971,13.71,24,Online
2026-09-05 23:00:00,Well-19C,991.7,0.943,1925.9,80.8,1.936,13.82,40,Online
2026-09-06 00:00:00,Well-19C,994.4,0.984,1925.1,81.1,2.107,13.75,36,Online
2026-09-06 01:00:00,Well-19C,996.3,1.048,1926.8,81.0,1.995,13.86,32,Online
2026-09-06 02:00:00,Well-19C,997.2,1.16,1922.9,82.0,1.868,13.74,36,Online
2026-09-06 03:00:00,Well-19C,993.5,0.961,1919.4,82.7,1.955,13.67,40,Online
2026-09-06 04:00:00,Well-19C,991.7,1.104,1921.5,80.0,2.108,13.57,32,Online
2026-09-06 05:00:00,Well-19C,989.5,0.898,1920.9,80.2,2.018,13.69,40,Online
2026-09-06 06:00:00,Well-19C,989.0,1.067,1924.7,81.3,2.042,13.48,32,Online
2026-09-06 07:00:00,Well-19C,988.4,0.791,1926.2,80.3,2.049,13.67,36,Online
2026-09-06 08:00:00,Well-19C,985.8,1.132,1923.9,81.8,1.97,13.64,40,Online
2026-09-06 09:00:00,Well-19C,986.6,0.801,1926.1,81.9,1.998,13.71,28,Online
2026-09-06 10:00:00,Well-19C,987.1,1.071,1930.8,80.5,2.077,13.77,32,Online
2026-09-06 11:00:00,Well-19C,985.3,0.806,1932.5,80.4,1.946,13.79,40,Online
2026-09-06 12:00:00,Well-19C,986.0,0.894,1935.1,80.8,1.973,13.72,40,Online
2026-09-06 13:00:00,Well-19C,988.7,0.988,1934.3,81.1,1.892,13.87,24,Online
2026-09-06 14:00:00,Well-19C,992.2,0.96,1938.2,81.3,1.903,13.81,36,Online
2026-09-06 15:00:00,Well-19C,993.4,0.871,1935.8,79.1,2.198,13.72,36,Online
2026-09-06 16:00:00,Well-19C,994.5,0.928,1937.0,80.2,2.025,13.83,36,Online
2026-09-06 17:00:00,Well-19C,993.8,1.084,1947.2,80.7,1.974,13.84,36,Online
2026-09-06 18:00:00,Well-19C,996.3,1.064,1949.3,80.3,1.857,14.01,32,Restricted
2026-09-06 19:00:00,Well-19C,993.6,0.823,1947.5,78.6,1.954,14.0,36,Online
2026-09-06 20:00:00,Well-19C,995.8,1.094,1945.7,79.4,1.882,13.92,24,Online
2026-09-06 21:00:00,Well-19C,995.0,0.817,1945.4,79.9,1.976,13.95,24,Online
2026-09-06 22:00:00,Well-19C,998.7,1.016,1948.7,80.9,2.072,13.9,36,Online
2026-09-06 23:00:00,Well-19C,1000.1,0.904,1949.2,80.6,1.906,13.82,40,Online
2026-09-07 00:00:00,Well-19C,999.9,1.035,1946.5,80.5,1.949,13.92,36,Online
2026-09-07 01:00:00,Well-19C,999.2,0.904,1943.8,81.7,2.141,14.14,32,Online
2026-09-07 02:00:00,Well-19C,1000.5,1.195,1944.3,81.7,2.095,14.11,40,Online
2026-09-07 03:00:00,Well-19C,1001.6,0.925,1944.4,81.1,2.071,14.0,24,Online
2026-09-07 04:00:00,Well-19C,1000.6,0.897,1946.1,81.1,1.929,13.98,28,Online
2026-09-07 05:00:00,Well-19C,1000.7,0.912,1949.7,80.3,2.054,14.04,28,Online
2026-09-07 06:00:00,Well-19C,1002.9,1.162,1960.5,80.4,1.899,14.07,24,Online
2026-09-07 07:00:00,Well-19C,999.5,1.054,1954.6,79.5,1.966,14.22,36,Online
2026-09-07 08:00:00,Well-19C,1001.2,1.094,1957.3,80.8,1.869,14.3,32,Online
2026-09-07 09:00:00,Well-19C,1002.5,1.17,1957.6,81.7,2.072,14.16,24,Online
2026-09-07 10:00:00,Well-19C,1005.4,1.171,1950.1,82.2,1.866,14.1,40,Online
2026-09-07 11:00:00,Well-19C,1003.5,1.099,1955.0,80.8,1.886,13.94,24,Online
2026-09-07 12:00:00,Well-19C,1003.5,0.882,1956.6,81.4,2.083,14.08,24,Online
2026-09-07 13:00:00,Well-19C,1003.9,1.142,1959.7,78.6,1.879,13.84,24,Online
2026-09-07 14:00:00,Well-19C,1005.7,0.887,1952.8,80.6,1.943,13.68,36,Online
2026-09-07 15:00:00,Well-19C,1006.7,1.105,1951.8,80.6,2.0,13.62,40,Online
2026-09-07 16:00:00,Well-19C,1003.6,1.078,1947.4,82.3,2.018,13.69,28,Online
2026-09-07 17:00:00,Well-19C,1004.2,1.108,1956.0,81.3,2.039,13.63,28,Online
